วันที่,day_name,day_type,is_holiday,holiday_subject,รถไฟฟ้า ARL,รถไฟฟ้า BTS,รถไฟฟ้าสายสีชมพู,รถไฟฟ้าสายสีน้ำเงิน,รถไฟฟ้าสายสีม่วง,รถไฟฟ้าสายสีเหลือง,รถไฟฟ้าสายสีแดง,rain_average,day_of_week,is_weekend,month,rain
2022-03-24,วันพหัสบดี,1,normal,normal,32606.0,408371.0,,187475.0,25850.0,,8564.0,2.488888888888889,3,0,3,0
2022-03-25,วันศุกร์,1,normal,normal,35817.0,441238.0,,194174.0,26904.0,,10038.0,0.0888888888888888,4,0,3,0
2022-03-26,วันเสาร์,0,normal,normal,28153.0,346185.0,,151255.0,19117.0,,9810.0,0.4888888888888889,5,1,3,0
2022-03-27,วันอาทิตย์,0,normal,normal,24471.0,285033.0,,122989.0,15583.0,,11405.0,0.0444444444444444,6,1,3,0
2022-03-28,วันจันทร์,1,normal,normal,34150.0,414597.0,,226594.0,31485.0,,10827.0,4.199999999999999,0,0,3,0
2022-03-29,วันอังคาร,1,normal,normal,34188.0,416666.0,,199846.0,27128.0,,10412.0,0.911111111111111,1,0,3,0
2022-03-30,วันพุธ,1,normal,normal,34479.0,422556.0,,201116.0,27469.0,,10672.0,0.0666666666666666,2,0,3,0
2022-03-31,วันพหัสบดี,1,normal,normal,35919.0,447047.0,,202813.0,26610.0,,10739.0,0.0,3,0,3,0
2022-04-01,วันศุกร์,1,normal,normal,37710.0,469894.0,,224173.0,29645.0,,11845.0,0.0,4,0,4,0
2022-04-02,วันเสาร์,0,normal,normal,28065.0,353743.0,,165340.0,20473.0,,11208.0,0.1777777777777777,5,1,4,0
2022-04-03,วันอาทิตย์,0,normal,normal,24402.0,297764.0,,133166.0,16501.0,,10129.0,2.0444444444444443,6,1,4,0
2022-04-04,วันจันทร์,1,normal,normal,35767.0,430494.0,,217873.0,27809.0,,11241.0,0.0,0,0,4,0
2022-04-05,วันอังคาร,1,normal,normal,36022.0,440103.0,,211124.0,27995.0,,11353.0,0.0,1,0,4,0
2022-04-06,วันพุธ,0,holiday,วันจักรี,25193.0,301164.0,,137039.0,15396.0,,10532.0,0.0,2,0,4,0
2022-04-07,วันพหัสบดี,1,normal,normal,35204.0,422571.0,,211474.0,28428.0,,8192.0,0.0,3,0,4,0
2022-04-08,วันศุกร์,1,normal,normal,36841.0,443157.0,,200012.0,27068.0,,8653.0,0.0,4,0,4,0
2022-04-09,วันเสาร์,0,normal,normal,25603.0,316051.0,,147522.0,18695.0,,6412.0,0.0,5,1,4,0
2022-04-10,วันอาทิตย์,0,normal,normal,21796.0,261722.0,,118815.0,15068.0,,5521.0,0.0,6,1,4,0
2022-04-11,วันจันทร์,1,normal,normal,31657.0,377538.0,,172987.0,23848.0,,7487.0,0.2666666666666666,0,0,4,0
2022-04-12,วันอังคาร,1,normal,normal,30086.0,361886.0,,166770.0,22672.0,,7445.0,0.0666666666666666,1,0,4,0
2022-04-13,วันพุธ,0,holiday,สงกรานต์,19658.0,233933.0,,84700.0,10979.0,,4687.0,0.0,2,0,4,0
2022-04-14,วันพหัสบดี,0,holiday,สงกรานต์,18060.0,223002.0,,80463.0,10021.0,,4834.0,0.0,3,0,4,0
2022-04-15,วันศุกร์,0,holiday,สงกรานต์,18717.0,231121.0,,82444.0,10318.0,,5382.0,0.0,4,0,4,0
2022-04-16,วันเสาร์,0,normal,normal,19985.0,241565.0,,93039.0,12449.0,,5228.0,0.0,5,1,4,0
2022-04-17,วันอาทิตย์,0,normal,normal,21808.0,235162.0,,90430.0,12626.0,,6054.0,0.2888888888888889,6,1,4,0
2022-04-18,วันจันทร์,1,normal,normal,33877.0,398769.0,,175548.0,27417.0,,9234.0,8.444444444444445,0,0,4,1
2022-04-19,วันอังคาร,1,normal,normal,34078.0,408005.0,,187574.0,26181.0,,9099.0,5.0888888888888895,1,0,4,1
2022-04-20,วันพุธ,1,normal,normal,34073.0,418396.0,,191361.0,25874.0,,9380.0,1.422222222222222,2,0,4,0
2022-04-21,วันพหัสบดี,1,normal,normal,33875.0,412962.0,,192891.0,26418.0,,8997.0,8.31111111111111,3,0,4,1
2022-04-22,วันศุกร์,1,normal,normal,36010.0,451581.0,,201145.0,27612.0,,9846.0,3.2666666666666666,4,0,4,0
2022-04-23,วันเสาร์,0,normal,normal,26706.0,347478.0,,148357.0,19070.0,,8032.0,2.533333333333333,5,1,4,0
2022-04-24,วันอาทิตย์,0,normal,normal,22610.0,282030.0,,119490.0,15372.0,,7463.0,2.3777777777777778,6,1,4,0
2022-04-25,วันจันทร์,1,normal,normal,35416.0,438718.0,,180545.0,25420.0,,9501.0,0.0,0,0,4,0
2022-04-26,วันอังคาร,1,normal,normal,35465.0,435897.0,,208405.0,28191.0,,9347.0,6.199999999999999,1,0,4,1
2022-04-27,วันพุธ,1,normal,normal,35917.0,436760.0,,206319.0,27580.0,,9295.0,0.0,2,0,4,0
2022-04-28,วันพหัสบดี,1,normal,normal,36296.0,452237.0,,209156.0,27875.0,,9275.0,7.888888888888889,3,0,4,1
2022-04-29,วันศุกร์,1,normal,normal,39835.0,503223.0,,221984.0,29720.0,,10593.0,0.2,4,0,4,0
2022-04-30,วันเสาร์,0,normal,normal,28695.0,371592.0,,163730.0,20523.0,,8712.0,4.311111111111112,5,1,4,0
2022-05-01,วันอาทิตย์,0,holiday,วันแรงงาน (เอกชน),25801.0,319368.0,,131870.0,16539.0,,7861.0,11.6,6,1,5,1
2022-05-02,วันจันทร์,1,normal,normal,26885.0,322100.0,,116697.0,17219.0,,7751.0,0.4222222222222223,0,0,5,0
2022-05-03,วันอังคาร,1,normal,normal,37209.0,462212.0,,209161.0,24505.0,,9924.0,0.0,1,0,5,0
2022-05-04,วันพุธ,0,holiday,วันฉัตรมงคล,27437.0,338748.0,,147035.0,15541.0,,7208.0,0.0,2,0,5,0
2022-05-05,วันพหัสบดี,1,normal,normal,39313.0,491727.0,,211253.0,29687.0,,9682.0,0.0,3,0,5,0
2022-05-06,วันศุกร์,1,normal,normal,41384.0,513295.0,,242757.0,31728.0,,11210.0,3.844444444444445,4,0,5,0
2022-05-07,วันเสาร์,0,normal,normal,29608.0,372146.0,,168965.0,20980.0,,8377.0,10.822222222222225,5,1,5,1
2022-05-08,วันอาทิตย์,0,normal,normal,27281.0,325207.0,,136416.0,16578.0,,8885.0,5.888888888888889,6,1,5,1
2022-05-09,วันจันทร์,1,normal,normal,40601.0,475975.0,,227472.0,30912.0,,11255.0,17.400000000000002,0,0,5,1
2022-05-10,วันอังคาร,1,normal,normal,40629.0,486349.0,,229363.0,30076.0,,10844.0,2.0,1,0,5,0
2022-05-11,วันพุธ,1,normal,normal,40991.0,492504.0,,238298.0,31470.0,,11133.0,3.0444444444444443,2,0,5,0
2022-05-12,วันพหัสบดี,1,normal,normal,42388.0,505675.0,,225945.0,30175.0,,11937.0,2.088888888888889,3,0,5,0
2022-05-13,วันศุกร์,0,holiday,วันพืชมงคล (ราชการ),39332.0,467964.0,,220834.0,26905.0,,10025.0,0.0444444444444444,4,0,5,0
2022-05-14,วันเสาร์,0,normal,normal,30905.0,377179.0,,157822.0,19912.0,,9345.0,1.3555555555555554,5,1,5,0
2022-05-15,วันอาทิตย์,0,holiday,วันวิสาขบูชา,26064.0,322158.0,,133782.0,16650.0,,8820.0,3.288888888888889,6,1,5,0
2022-05-16,วันจันทร์,0,holiday,วันหยุดชดเชย,26403.0,294457.0,,117232.0,16346.0,,7747.0,7.777777777777778,0,0,5,1
2022-05-17,วันอังคาร,1,normal,normal,44901.0,546160.0,,227691.0,30915.0,,12735.0,36.24444444444444,1,0,5,1
2022-05-18,วันพุธ,1,normal,normal,44262.0,543911.0,,238324.0,31473.0,,12506.0,3.6222222222222222,2,0,5,0
2022-05-19,วันพหัสบดี,1,normal,normal,45223.0,567884.0,,259493.0,36001.0,,12190.0,0.0,3,0,5,0
2022-05-20,วันศุกร์,1,normal,normal,47863.0,599471.0,,288112.0,36990.0,,13283.0,0.0888888888888888,4,0,5,0
2022-05-21,วันเสาร์,0,normal,normal,32784.0,398910.0,,200536.0,24461.0,,10120.0,2.177777777777778,5,1,5,0
2022-05-22,วันอาทิตย์,0,normal,normal,29518.0,342541.0,,161905.0,19325.0,,8914.0,2.111111111111111,6,1,5,0
2022-05-23,วันจันทร์,1,normal,normal,43699.0,535229.0,,259297.0,36220.0,,11293.0,0.0,0,0,5,0
2022-05-24,วันอังคาร,1,normal,normal,43800.0,544225.0,,257038.0,33866.0,,11542.0,0.8666666666666667,1,0,5,0
2022-05-25,วันพุธ,1,normal,normal,45218.0,562672.0,,263885.0,36031.0,,11598.0,3.4000000000000004,2,0,5,0
2022-05-26,วันพหัสบดี,1,normal,normal,45137.0,562082.0,,271771.0,36115.0,,11861.0,0.0444444444444444,3,0,5,0
2022-05-27,วันศุกร์,1,normal,normal,50310.0,615689.0,,282396.0,36428.0,,14120.0,0.1777777777777777,4,0,5,0
2022-05-28,วันเสาร์,0,normal,normal,37002.0,453305.0,,168597.0,21284.0,,10519.0,7.911111111111111,5,1,5,1
2022-05-29,วันอาทิตย์,0,normal,normal,33512.0,376718.0,,142306.0,17985.0,,9582.0,0.0888888888888888,6,1,5,0
2022-05-30,วันจันทร์,1,normal,normal,46491.0,564896.0,,263125.0,36080.0,,12652.0,0.2888888888888888,0,0,5,0
2022-05-31,วันอังคาร,1,normal,normal,47888.0,585840.0,,264414.0,36894.0,,13030.0,7.199999999999999,1,0,5,1
2022-06-01,วันพุธ,1,normal,normal,49230.0,614493.0,,276470.0,38544.0,,12705.0,0.0666666666666666,2,0,6,0
2022-06-02,วันพหัสบดี,1,normal,normal,52686.0,638383.0,,306013.0,41384.0,,14043.0,5.51111111111111,3,0,6,1
2022-06-03,วันศุกร์,0,holiday,วันเฉลิมฯ พระบรมราชินี,33605.0,405878.0,,193678.0,23660.0,,9581.0,7.0,4,0,6,1
2022-06-04,วันเสาร์,0,normal,normal,32151.0,412910.0,,170231.0,20645.0,,9540.0,0.0888888888888888,5,1,6,0
2022-06-05,วันอาทิตย์,0,normal,normal,31206.0,371143.0,,151892.0,18423.0,,9558.0,0.6444444444444445,6,1,6,0
2022-06-06,วันจันทร์,1,normal,normal,49435.0,604585.0,,266991.0,37714.0,,14649.0,10.666666666666666,0,0,6,1
2022-06-07,วันอังคาร,1,normal,normal,49400.0,613060.0,,293909.0,41867.0,,13521.0,0.6444444444444444,1,0,6,0
2022-06-08,วันพุธ,1,normal,normal,49407.0,615841.0,,291855.0,40659.0,,13837.0,3.333333333333333,2,0,6,0
2022-06-09,วันพหัสบดี,1,normal,normal,47568.0,616388.0,,290699.0,40790.0,,13638.0,0.3333333333333333,3,0,6,0
2022-06-10,วันศุกร์,1,normal,normal,52809.0,662439.0,,301823.0,41395.0,,15702.0,1.844444444444444,4,0,6,0
2022-06-11,วันเสาร์,0,normal,normal,37723.0,482762.0,,202427.0,21936.0,,11390.0,6.777777777777779,5,1,6,1
2022-06-12,วันอาทิตย์,0,normal,normal,31234.0,391196.0,,172483.0,19651.0,,10378.0,2.355555555555556,6,1,6,0
2022-06-13,วันจันทร์,1,normal,normal,49462.0,607774.0,,293470.0,41602.0,,14168.0,1.711111111111111,0,0,6,0
2022-06-14,วันอังคาร,1,normal,normal,48985.0,615232.0,,290864.0,41349.0,,13890.0,5.08888888888889,1,0,6,1
2022-06-15,วันพุธ,1,normal,normal,49221.0,629853.0,,295544.0,39902.0,,13901.0,5.311111111111111,2,0,6,1
2022-06-16,วันพหัสบดี,1,normal,normal,49432.0,635865.0,,296272.0,40346.0,,13816.0,7.51111111111111,3,0,6,1
2022-06-17,วันศุกร์,1,normal,normal,52528.0,679862.0,,306589.0,41448.0,,15960.0,3.2000000000000006,4,0,6,0
2022-06-18,วันเสาร์,0,normal,normal,36802.0,492562.0,,205627.0,25688.0,,10720.0,0.7333333333333333,5,1,6,0
2022-06-19,วันอาทิตย์,0,normal,normal,32208.0,400705.0,,175207.0,20748.0,,9680.0,3.955555555555556,6,1,6,0
2022-06-20,วันจันทร์,1,normal,normal,49390.0,612020.0,,290212.0,40155.0,,14570.0,18.177777777777777,0,0,6,1
2022-06-21,วันอังคาร,1,normal,normal,49109.0,632437.0,,295134.0,39856.0,,14441.0,11.044444444444446,1,0,6,1
2022-06-22,วันพุธ,1,normal,normal,48757.0,627320.0,,296929.0,40013.0,,14153.0,0.2,2,0,6,0
2022-06-23,วันพหัสบดี,1,normal,normal,48817.0,628136.0,,293463.0,39183.0,,14337.0,0.5111111111111111,3,0,6,0
2022-06-24,วันศุกร์,1,normal,normal,53380.0,680107.0,,311217.0,41766.0,,16565.0,20.77777777777778,4,0,6,1
2022-06-25,วันเสาร์,0,normal,normal,36615.0,486649.0,,208728.0,25887.0,,11007.0,1.1555555555555554,5,1,6,0
2022-06-26,วันอาทิตย์,0,normal,normal,31337.0,392958.0,,177851.0,20911.0,,9549.0,0.7111111111111111,6,1,6,0
2022-06-27,วันจันทร์,1,normal,normal,48941.0,623296.0,,288211.0,40264.0,,15061.0,2.0444444444444443,0,0,6,0
2022-06-28,วันอังคาร,1,normal,normal,49409.0,645541.0,,288826.0,40229.0,,15127.0,9.866666666666667,1,0,6,1
2022-06-29,วันพุธ,1,normal,normal,49149.0,640507.0,,299574.0,40629.0,,15216.0,8.866666666666667,2,0,6,1
2022-06-30,วันพหัสบดี,1,normal,normal,50345.0,665697.0,,295493.0,40440.0,,15627.0,2.977777777777778,3,0,6,0
2022-07-01,วันศุกร์,1,normal,normal,54619.0,712266.0,,311299.0,41870.0,,18479.0,16.066666666666666,4,0,7,1
2022-07-02,วันเสาร์,0,normal,normal,41387.0,518883.0,,204026.0,24786.0,,14373.0,5.955555555555556,5,1,7,1
2022-07-03,วันอาทิตย์,0,normal,normal,39674.0,428587.0,,158743.0,19420.0,,11929.0,0.7777777777777779,6,1,7,0
2022-07-04,วันจันทร์,1,normal,normal,52387.0,644978.0,,307413.0,41913.0,,16157.0,1.8888888888888888,0,0,7,0
2022-07-05,วันอังคาร,1,normal,normal,50629.0,650460.0,,312419.0,43107.0,,15225.0,0.1333333333333333,1,0,7,0
2022-07-06,วันพุธ,1,normal,normal,50909.0,662141.0,,309031.0,42593.0,,15412.0,3.466666666666667,2,0,7,0
2022-07-07,วันพหัสบดี,1,normal,normal,52597.0,655727.0,,306088.0,42489.0,,15511.0,0.0222222222222222,3,0,7,0
2022-07-08,วันศุกร์,1,normal,normal,54663.0,708790.0,,325288.0,43127.0,,17191.0,10.511111111111113,4,0,7,1
2022-07-09,วันเสาร์,0,normal,normal,36013.0,485024.0,,228606.0,26395.0,,11226.0,4.6,5,1,7,0
2022-07-10,วันอาทิตย์,0,normal,normal,32963.0,402719.0,,178853.0,21061.0,,9536.0,0.2222222222222222,6,1,7,0
2022-07-11,วันจันทร์,1,normal,normal,51820.0,619671.0,,289314.0,39096.0,,15828.0,0.1333333333333333,0,0,7,0
2022-07-12,วันอังคาร,1,normal,normal,63773.0,660435.0,,318132.0,41339.0,,17809.0,3.9777777777777774,1,0,7,0
2022-07-13,วันพุธ,0,holiday,วันอาสาฬหบูชา,34058.0,386065.0,,159086.0,18743.0,,10123.0,3.8,2,0,7,0
2022-07-14,วันพหัสบดี,0,holiday,วันเข้าพรรษา (ราชการ),42654.0,500630.0,,240694.0,26849.0,,11438.0,7.022222222222222,3,0,7,1
2022-07-15,วันศุกร์,0,holiday,วันหยุดพิเศษ (ครม.),43478.0,519531.0,,248745.0,28515.0,,12385.0,0.1777777777777777,4,0,7,0
2022-07-16,วันเสาร์,0,normal,normal,34176.0,411141.0,,179930.0,20775.0,,10379.0,0.977777777777778,5,1,7,0
2022-07-17,วันอาทิตย์,0,normal,normal,33195.0,368582.0,,152421.0,18538.0,,10201.0,8.133333333333333,6,1,7,1
2022-07-18,วันจันทร์,1,normal,normal,50450.0,616512.0,,295228.0,39512.0,,16356.0,3.288888888888889,0,0,7,0
2022-07-19,วันอังคาร,1,normal,normal,50397.0,620199.0,,308110.0,41989.0,,15467.0,1.3333333333333333,1,0,7,0
2022-07-20,วันพุธ,1,normal,normal,51073.0,646315.0,,303678.0,41902.0,,15594.0,58.57777777777778,2,0,7,1
2022-07-21,วันพหัสบดี,1,normal,normal,54851.0,624799.0,,314184.0,42405.0,,15373.0,8.111111111111109,3,0,7,1
2022-07-22,วันศุกร์,1,normal,normal,53986.0,692379.0,,313652.0,42169.0,,17417.0,5.822222222222223,4,0,7,1
2022-07-23,วันเสาร์,0,normal,normal,37150.0,470935.0,,203542.0,24962.0,,12092.0,0.6000000000000001,5,1,7,0
2022-07-24,วันอาทิตย์,0,normal,normal,32791.0,381051.0,,159247.0,19561.0,,10201.0,9.73333333333333,6,1,7,1
2022-07-25,วันจันทร์,1,normal,normal,52380.0,647371.0,,291981.0,41385.0,,16085.0,0.0444444444444444,0,0,7,0
2022-07-26,วันอังคาร,1,normal,normal,53639.0,658484.0,,317639.0,41518.0,,16226.0,2.4,1,0,7,0
2022-07-27,วันพุธ,1,normal,normal,55754.0,693750.0,,334237.0,43217.0,,18443.0,6.6000000000000005,2,0,7,1
2022-07-28,วันพหัสบดี,0,holiday,วันเฉลิมฯ พระวชิรเกล้าเจ้าอยู่หัว,34900.0,398740.0,,170652.0,19025.0,,11295.0,11.000000000000002,3,0,7,1
2022-07-29,วันศุกร์,0,holiday,วันหยุดพิเศษ (ครม.),43841.0,488033.0,,225693.0,25130.0,,12053.0,1.3999999999999997,4,0,7,0
2022-07-30,วันเสาร์,0,normal,normal,43939.0,458476.0,,211141.0,23931.0,,14027.0,2.066666666666667,5,1,7,0
2022-07-31,วันอาทิตย์,0,normal,normal,38133.0,405312.0,,176547.0,20912.0,,14004.0,16.844444444444445,6,1,7,1
2022-08-01,วันจันทร์,1,normal,normal,53250.0,635046.0,,307239.0,42112.0,,16593.0,38.97777777777778,0,0,8,1
2022-08-02,วันอังคาร,1,normal,normal,53296.0,654082.0,,308086.0,42634.0,,16282.0,3.755555555555555,1,0,8,0
2022-08-03,วันพุธ,1,normal,normal,51918.0,664273.0,,318781.0,43720.0,,15470.0,2.022222222222222,2,0,8,0
2022-08-04,วันพหัสบดี,1,normal,normal,52370.0,649185.0,,313619.0,42035.0,,15811.0,0.4222222222222222,3,0,8,0
2022-08-05,วันศุกร์,1,normal,normal,56620.0,716858.0,,327335.0,43770.0,,17949.0,2.2444444444444445,4,0,8,0
2022-08-06,วันเสาร์,0,normal,normal,43223.0,517964.0,,209450.0,24687.0,,12208.0,0.0,5,1,8,0
2022-08-07,วันอาทิตย์,0,normal,normal,35716.0,427680.0,,170294.0,19029.0,,10879.0,0.1333333333333333,6,1,8,0
2022-08-08,วันจันทร์,1,normal,normal,54675.0,661231.0,,307655.0,42928.0,,16269.0,15.844444444444449,0,0,8,1
2022-08-09,วันอังคาร,1,normal,normal,54460.0,669449.0,,332656.0,42981.0,,15633.0,0.0888888888888888,1,0,8,0
2022-08-10,วันพุธ,1,normal,normal,55696.0,677008.0,,337520.0,43148.0,,15914.0,0.0,2,0,8,0
2022-08-11,วันพหัสบดี,1,normal,normal,59147.0,720768.0,,352123.0,43718.0,,18314.0,10.577777777777776,3,0,8,1
2022-08-12,วันศุกร์,0,holiday,วันแม่,34764.0,402939.0,,197477.0,23168.0,,10565.0,1.688888888888889,4,0,8,0
2022-08-13,วันเสาร์,0,normal,normal,36197.0,442956.0,,202857.0,23663.0,,10980.0,0.0888888888888888,5,1,8,0
2022-08-14,วันอาทิตย์,0,normal,normal,34349.0,386907.0,,176333.0,20753.0,,10842.0,0.0,6,1,8,0
2022-08-15,วันจันทร์,1,normal,normal,56904.0,662521.0,,323542.0,42470.0,,16889.0,48.644444444444446,0,0,8,1
2022-08-16,วันอังคาร,1,normal,normal,56475.0,667923.0,,341346.0,44369.0,,15965.0,8.244444444444445,1,0,8,1
2022-08-17,วันพุธ,1,normal,normal,56027.0,679496.0,,343519.0,44283.0,,15867.0,2.7777777777777777,2,0,8,0
2022-08-18,วันพหัสบดี,1,normal,normal,57569.0,682520.0,,346151.0,42856.0,,15964.0,4.733333333333333,3,0,8,0
2022-08-19,วันศุกร์,1,normal,normal,59575.0,707615.0,,357026.0,44703.0,,18080.0,3.9777777777777774,4,0,8,0
2022-08-20,วันเสาร์,0,normal,normal,44443.0,565884.0,,234318.0,26758.0,,12737.0,2.6888888888888887,5,1,8,0
2022-08-21,วันอาทิตย์,0,normal,normal,35537.0,419957.0,,188890.0,21121.0,,10786.0,8.822222222222221,6,1,8,1
2022-08-22,วันจันทร์,1,normal,normal,56484.0,661572.0,,332722.0,44219.0,,16659.0,1.8888888888888888,0,0,8,0
2022-08-23,วันอังคาร,1,normal,normal,57063.0,679041.0,,341053.0,42691.0,,16397.0,0.6444444444444444,1,0,8,0
2022-08-24,วันพุธ,1,normal,normal,57087.0,678479.0,,348618.0,43862.0,,16355.0,3.0666666666666664,2,0,8,0
2022-08-25,วันพหัสบดี,1,normal,normal,58779.0,687627.0,,342220.0,43258.0,,16139.0,7.044444444444444,3,0,8,1
2022-08-26,วันศุกร์,1,normal,normal,65776.0,759039.0,,356788.0,44435.0,,19487.0,30.86666666666666,4,0,8,1
2022-08-27,วันเสาร์,0,normal,normal,44604.0,538375.0,,234162.0,26597.0,,12414.0,1.9777777777777767,5,1,8,0
2022-08-28,วันอาทิตย์,0,normal,normal,38704.0,440034.0,,170508.0,20993.0,,11996.0,4.333333333333333,6,1,8,0
2022-08-29,วันจันทร์,1,normal,normal,60124.0,673290.0,,335201.0,43222.0,,17190.0,17.4,0,0,8,1
2022-08-30,วันอังคาร,1,normal,normal,58972.0,702073.0,,344907.0,43532.0,,17209.0,0.0888888888888888,1,0,8,0
2022-08-31,วันพุธ,1,normal,normal,59984.0,724657.0,,356493.0,45463.0,,17910.0,16.0,2,0,8,1
