ยานพาหนะ/ท่า,วันที่,ปริมาณ
รถไฟฟ้าสายสีน้ำเงิน,2025-05-14,432280.0
รถไฟฟ้าสายสีม่วง,2025-05-14,76502.0
รถไฟฟ้าสายสีเหลือง,2025-05-14,45518.0
รถไฟฟ้าสายสีชมพู,2025-05-14,61790.0
รถไฟฟ้า ARL,2025-05-14,67003.0
รถไฟฟ้า BTS,2025-05-14,730741.0
รถไฟฟ้าสายสีแดง,2025-05-14,35548.0
รถไฟฟ้าสายสีน้ำเงิน,2025-05-15,447497.0
รถไฟฟ้าสายสีม่วง,2025-05-15,77534.0
รถไฟฟ้าสายสีเหลือง,2025-05-15,47820.0
รถไฟฟ้าสายสีชมพู,2025-05-15,64076.0
รถไฟฟ้า ARL,2025-05-15,67822.0
รถไฟฟ้า BTS,2025-05-15,738586.0
รถไฟฟ้าสายสีแดง,2025-05-15,35633.0
รถไฟฟ้าสายสีน้ำเงิน,2025-05-16,456465.0
รถไฟฟ้าสายสีม่วง,2025-05-16,79175.0
รถไฟฟ้าสายสีเหลือง,2025-05-16,57281.0
รถไฟฟ้าสายสีชมพู,2025-05-16,68251.0
รถไฟฟ้า ARL,2025-05-16,69780.0
รถไฟฟ้า BTS,2025-05-16,793748.0
รถไฟฟ้าสายสีแดง,2025-05-16,38569.0
รถไฟฟ้าสายสีน้ำเงิน,2025-05-17,292547.0
รถไฟฟ้าสายสีม่วง,2025-05-17,43195.0
รถไฟฟ้าสายสีเหลือง,2025-05-17,34433.0
รถไฟฟ้าสายสีชมพู,2025-05-17,42892.0
รถไฟฟ้า ARL,2025-05-17,49226.0
รถไฟฟ้า BTS,2025-05-17,540437.0
รถไฟฟ้าสายสีแดง,2025-05-17,24856.0
รถไฟฟ้าสายสีน้ำเงิน,2025-05-18,235221.0
รถไฟฟ้าสายสีม่วง,2025-05-18,36394.0
รถไฟฟ้าสายสีเหลือง,2025-05-18,29044.0
รถไฟฟ้าสายสีชมพู,2025-05-18,36818.0
รถไฟฟ้า ARL,2025-05-18,44280.0
รถไฟฟ้า BTS,2025-05-18,446260.0
รถไฟฟ้าสายสีแดง,2025-05-18,22175.0
รถไฟฟ้าสายสีน้ำเงิน,2025-05-19,440366.0
รถไฟฟ้าสายสีม่วง,2025-05-19,77681.0
รถไฟฟ้าสายสีเหลือง,2025-05-19,46884.0
รถไฟฟ้าสายสีชมพู,2025-05-19,65219.0
รถไฟฟ้า ARL,2025-05-19,65692.0
รถไฟฟ้า BTS,2025-05-19,726591.0
รถไฟฟ้าสายสีแดง,2025-05-19,36367.0
รถไฟฟ้าสายสีน้ำเงิน,2025-05-20,447006.0
รถไฟฟ้าสายสีม่วง,2025-05-20,78730.0
รถไฟฟ้าสายสีเหลือง,2025-05-20,48384.0
รถไฟฟ้าสายสีชมพู,2025-05-20,66067.0
รถไฟฟ้า ARL,2025-05-20,65638.0
รถไฟฟ้า BTS,2025-05-20,747086.0
รถไฟฟ้าสายสีแดง,2025-05-20,35775.0
รถไฟฟ้าสายสีน้ำเงิน,2025-05-21,444128.0
รถไฟฟ้าสายสีม่วง,2025-05-21,76890.0
รถไฟฟ้าสายสีเหลือง,2025-05-21,47608.0
รถไฟฟ้าสายสีชมพู,2025-05-21,63936.0
รถไฟฟ้า ARL,2025-05-21,64551.0
รถไฟฟ้า BTS,2025-05-21,738704.0
รถไฟฟ้าสายสีแดง,2025-05-21,34761.0
รถไฟฟ้าสายสีน้ำเงิน,2025-05-22,448060.0
รถไฟฟ้าสายสีม่วง,2025-05-22,77022.0
รถไฟฟ้าสายสีเหลือง,2025-05-22,47662.0
รถไฟฟ้าสายสีชมพู,2025-05-22,66381.0
รถไฟฟ้า ARL,2025-05-22,66092.0
รถไฟฟ้า BTS,2025-05-22,745647.0
รถไฟฟ้าสายสีแดง,2025-05-22,34765.0
รถไฟฟ้าสายสีน้ำเงิน,2025-05-23,455049.0
รถไฟฟ้าสายสีม่วง,2025-05-23,77459.0
รถไฟฟ้าสายสีเหลือง,2025-05-23,49550.0
รถไฟฟ้าสายสีชมพู,2025-05-23,70065.0
รถไฟฟ้า ARL,2025-05-23,68911.0
รถไฟฟ้า BTS,2025-05-23,780698.0
รถไฟฟ้าสายสีแดง,2025-05-23,37456.0
รถไฟฟ้าสายสีน้ำเงิน,2025-05-24,280328.0
รถไฟฟ้าสายสีม่วง,2025-05-24,43983.0
รถไฟฟ้าสายสีเหลือง,2025-05-24,33274.0
รถไฟฟ้าสายสีชมพู,2025-05-24,45469.0
รถไฟฟ้า ARL,2025-05-24,48326.0
รถไฟฟ้า BTS,2025-05-24,522992.0
รถไฟฟ้าสายสีแดง,2025-05-24,24128.0
รถไฟฟ้าสายสีน้ำเงิน,2025-05-25,232082.0
รถไฟฟ้าสายสีม่วง,2025-05-25,35905.0
รถไฟฟ้าสายสีเหลือง,2025-05-25,29558.0
รถไฟฟ้าสายสีชมพู,2025-05-25,38881.0
รถไฟฟ้า ARL,2025-05-25,44628.0
รถไฟฟ้า BTS,2025-05-25,462394.0
รถไฟฟ้าสายสีแดง,2025-05-25,22880.0
รถไฟฟ้าสายสีน้ำเงิน,2025-05-26,433547.0
รถไฟฟ้าสายสีม่วง,2025-05-26,77904.0
รถไฟฟ้าสายสีเหลือง,2025-05-26,48481.0
รถไฟฟ้าสายสีชมพู,2025-05-26,69081.0
รถไฟฟ้า ARL,2025-05-26,66924.0
รถไฟฟ้า BTS,2025-05-26,738994.0
รถไฟฟ้าสายสีแดง,2025-05-26,36104.0
รถไฟฟ้าสายสีน้ำเงิน,2025-05-27,445934.0
รถไฟฟ้าสายสีม่วง,2025-05-27,79380.0
รถไฟฟ้าสายสีเหลือง,2025-05-27,49224.0
รถไฟฟ้าสายสีชมพู,2025-05-27,79048.0
รถไฟฟ้า ARL,2025-05-27,67795.0
รถไฟฟ้า BTS,2025-05-27,759320.0
รถไฟฟ้าสายสีแดง,2025-05-27,35514.0
รถไฟฟ้าสายสีน้ำเงิน,2025-05-28,457036.0
รถไฟฟ้าสายสีม่วง,2025-05-28,81118.0
รถไฟฟ้าสายสีเหลือง,2025-05-28,49601.0
รถไฟฟ้าสายสีชมพู,2025-05-28,84608.0
รถไฟฟ้า ARL,2025-05-28,69698.0
รถไฟฟ้า BTS,2025-05-28,795913.0
รถไฟฟ้าสายสีแดง,2025-05-28,36544.0
รถไฟฟ้าสายสีน้ำเงิน,2025-05-29,452772.0
รถไฟฟ้าสายสีม่วง,2025-05-29,79147.0
รถไฟฟ้าสายสีเหลือง,2025-05-29,48553.0
รถไฟฟ้าสายสีชมพู,2025-05-29,82092.0
รถไฟฟ้า ARL,2025-05-29,69972.0
รถไฟฟ้า BTS,2025-05-29,777977.0
รถไฟฟ้าสายสีแดง,2025-05-29,37277.0
รถไฟฟ้าสายสีน้ำเงิน,2025-05-30,484233.0
รถไฟฟ้าสายสีม่วง,2025-05-30,83235.0
รถไฟฟ้าสายสีเหลือง,2025-05-30,52550.0
รถไฟฟ้าสายสีชมพู,2025-05-30,87819.0
รถไฟฟ้า ARL,2025-05-30,76204.0
รถไฟฟ้า BTS,2025-05-30,840870.0
รถไฟฟ้าสายสีแดง,2025-05-30,42863.0
รถไฟฟ้าสายสีน้ำเงิน,2025-05-31,306830.0
รถไฟฟ้าสายสีม่วง,2025-05-31,49258.0
รถไฟฟ้าสายสีเหลือง,2025-05-31,39081.0
รถไฟฟ้าสายสีชมพู,2025-05-31,68643.0
รถไฟฟ้า ARL,2025-05-31,57827.0
รถไฟฟ้า BTS,2025-05-31,605107.0
รถไฟฟ้าสายสีแดง,2025-05-31,28777.0
รถไฟฟ้าสายสีน้ำเงิน,2025-06-01,258219.0
รถไฟฟ้าสายสีม่วง,2025-06-01,40008.0
รถไฟฟ้าสายสีเหลือง,2025-06-01,34398.0
รถไฟฟ้าสายสีชมพู,2025-06-01,44748.0
รถไฟฟ้า ARL,2025-06-01,47550.0
รถไฟฟ้า BTS,2025-06-01,545518.0
รถไฟฟ้าสายสีแดง,2025-06-01,23857.0
รถไฟฟ้าสายสีน้ำเงิน,2025-06-02,292799.0
รถไฟฟ้าสายสีม่วง,2025-06-02,46849.0
รถไฟฟ้าสายสีเหลือง,2025-06-02,38170.0
รถไฟฟ้าสายสีชมพู,2025-06-02,44494.0
รถไฟฟ้า ARL,2025-06-02,54279.0
รถไฟฟ้า BTS,2025-06-02,548507.0
รถไฟฟ้าสายสีแดง,2025-06-02,26340.0
รถไฟฟ้าสายสีน้ำเงิน,2025-06-03,223014.0
รถไฟฟ้าสายสีม่วง,2025-06-03,34987.0
รถไฟฟ้าสายสีเหลือง,2025-06-03,28101.0
รถไฟฟ้าสายสีชมพู,2025-06-03,34709.0
รถไฟฟ้า ARL,2025-06-03,44399.0
รถไฟฟ้า BTS,2025-06-03,420055.0
รถไฟฟ้าสายสีแดง,2025-06-03,23696.0
รถไฟฟ้าสายสีน้ำเงิน,2025-06-04,468170.0
รถไฟฟ้าสายสีม่วง,2025-06-04,84598.0
รถไฟฟ้าสายสีเหลือง,2025-06-04,50885.0
รถไฟฟ้าสายสีชมพู,2025-06-04,72905.0
รถไฟฟ้า ARL,2025-06-04,69207.0
รถไฟฟ้า BTS,2025-06-04,784536.0
รถไฟฟ้าสายสีแดง,2025-06-04,39396.0
รถไฟฟ้าสายสีน้ำเงิน,2025-06-05,465264.0
รถไฟฟ้าสายสีม่วง,2025-06-05,81561.0
รถไฟฟ้าสายสีเหลือง,2025-06-05,49871.0
รถไฟฟ้าสายสีชมพู,2025-06-05,73543.0
รถไฟฟ้า ARL,2025-06-05,67308.0
รถไฟฟ้า BTS,2025-06-05,788522.0
รถไฟฟ้าสายสีแดง,2025-06-05,38460.0
รถไฟฟ้าสายสีน้ำเงิน,2025-06-06,486337.0
รถไฟฟ้าสายสีม่วง,2025-06-06,83119.0
รถไฟฟ้าสายสีเหลือง,2025-06-06,51502.0
รถไฟฟ้าสายสีชมพู,2025-06-06,77333.0
รถไฟฟ้า ARL,2025-06-06,70690.0
รถไฟฟ้า BTS,2025-06-06,819335.0
รถไฟฟ้าสายสีแดง,2025-06-06,40005.0
รถไฟฟ้าสายสีน้ำเงิน,2025-06-07,299989.0
รถไฟฟ้าสายสีม่วง,2025-06-07,47492.0
รถไฟฟ้าสายสีเหลือง,2025-06-07,35845.0
รถไฟฟ้าสายสีชมพู,2025-06-07,57086.0
รถไฟฟ้า ARL,2025-06-07,48322.0
รถไฟฟ้า BTS,2025-06-07,564483.0
รถไฟฟ้าสายสีแดง,2025-06-07,27286.0
รถไฟฟ้าสายสีน้ำเงิน,2025-06-08,248001.0
รถไฟฟ้าสายสีม่วง,2025-06-08,38603.0
รถไฟฟ้าสายสีเหลือง,2025-06-08,31188.0
รถไฟฟ้าสายสีชมพู,2025-06-08,46877.0
รถไฟฟ้า ARL,2025-06-08,44453.0
รถไฟฟ้า BTS,2025-06-08,477507.0
รถไฟฟ้าสายสีแดง,2025-06-08,24991.0
รถไฟฟ้าสายสีน้ำเงิน,2025-06-09,453205.0
รถไฟฟ้าสายสีม่วง,2025-06-09,82418.0
รถไฟฟ้าสายสีเหลือง,2025-06-09,48888.0
รถไฟฟ้าสายสีชมพู,2025-06-09,76175.0
รถไฟฟ้า ARL,2025-06-09,68064.0
รถไฟฟ้า BTS,2025-06-09,766954.0
รถไฟฟ้าสายสีแดง,2025-06-09,39375.0
รถไฟฟ้าสายสีน้ำเงิน,2025-06-10,468359.0
รถไฟฟ้าสายสีม่วง,2025-06-10,84618.0
รถไฟฟ้าสายสีเหลือง,2025-06-10,50744.0
รถไฟฟ้าสายสีชมพู,2025-06-10,77162.0
รถไฟฟ้า ARL,2025-06-10,68983.0
รถไฟฟ้า BTS,2025-06-10,810351.0
รถไฟฟ้าสายสีแดง,2025-06-10,39293.0
รถไฟฟ้าสายสีน้ำเงิน,2025-06-11,470256.0
รถไฟฟ้าสายสีม่วง,2025-06-11,84292.0
รถไฟฟ้าสายสีเหลือง,2025-06-11,50262.0
รถไฟฟ้าสายสีชมพู,2025-06-11,78958.0
รถไฟฟ้า ARL,2025-06-11,69094.0
รถไฟฟ้า BTS,2025-06-11,819274.0
รถไฟฟ้าสายสีแดง,2025-06-11,38688.0
รถไฟฟ้าสายสีน้ำเงิน,2025-06-12,473179.0
รถไฟฟ้าสายสีม่วง,2025-06-12,82833.0
รถไฟฟ้าสายสีเหลือง,2025-06-12,49975.0
รถไฟฟ้าสายสีชมพู,2025-06-12,77393.0
รถไฟฟ้า ARL,2025-06-12,70192.0
รถไฟฟ้า BTS,2025-06-12,814219.0
รถไฟฟ้าสายสีแดง,2025-06-12,38708.0
รถไฟฟ้าสายสีน้ำเงิน,2025-06-13,496654.0
รถไฟฟ้าสายสีม่วง,2025-06-13,86400.0
รถไฟฟ้าสายสีเหลือง,2025-06-13,54799.0
รถไฟฟ้าสายสีชมพู,2025-06-13,86501.0
รถไฟฟ้า ARL,2025-06-13,75776.0
รถไฟฟ้า BTS,2025-06-13,895473.0
รถไฟฟ้าสายสีแดง,2025-06-13,42999.0
รถไฟฟ้าสายสีน้ำเงิน,2025-06-14,304444.0
รถไฟฟ้าสายสีม่วง,2025-06-14,48206.0
รถไฟฟ้าสายสีเหลือง,2025-06-14,35478.0
รถไฟฟ้าสายสีชมพู,2025-06-14,55092.0
รถไฟฟ้า ARL,2025-06-14,53357.0
รถไฟฟ้า BTS,2025-06-14,591287.0
รถไฟฟ้าสายสีแดง,2025-06-14,26893.0
รถไฟฟ้าสายสีน้ำเงิน,2025-06-15,253702.0
รถไฟฟ้าสายสีม่วง,2025-06-15,39689.0
รถไฟฟ้าสายสีเหลือง,2025-06-15,30400.0
รถไฟฟ้าสายสีชมพู,2025-06-15,45159.0
รถไฟฟ้า ARL,2025-06-15,45962.0
รถไฟฟ้า BTS,2025-06-15,480065.0
รถไฟฟ้าสายสีแดง,2025-06-15,25021.0
รถไฟฟ้าสายสีน้ำเงิน,2025-06-16,455561.0
รถไฟฟ้าสายสีม่วง,2025-06-16,83904.0
รถไฟฟ้าสายสีเหลือง,2025-06-16,49157.0
รถไฟฟ้าสายสีชมพู,2025-06-16,73138.0
รถไฟฟ้า ARL,2025-06-16,69996.0
รถไฟฟ้า BTS,2025-06-16,787364.0
รถไฟฟ้าสายสีแดง,2025-06-16,39743.0
รถไฟฟ้าสายสีน้ำเงิน,2025-06-17,474474.0
รถไฟฟ้าสายสีม่วง,2025-06-17,85507.0
รถไฟฟ้าสายสีเหลือง,2025-06-17,49150.0
รถไฟฟ้าสายสีชมพู,2025-06-17,72976.0
รถไฟฟ้า ARL,2025-06-17,69676.0
รถไฟฟ้า BTS,2025-06-17,814727.0
รถไฟฟ้าสายสีแดง,2025-06-17,38803.0
รถไฟฟ้าสายสีน้ำเงิน,2025-06-18,478829.0
รถไฟฟ้าสายสีม่วง,2025-06-18,85279.0
